OccuranceID,Family,Genus,Species,Number of individuals,Site ID,Location,Country,Province/State,Latitude,Longitude,Checklist ID,Distance Traveled,Date Observed,Start time,End time,Sampling protocol,Basis of record,Observer,Status,Checklist Completed,Submitted date,X23,X24
397388,Nymphalidae,Nymphalis,j-album,2,43997,"Burnett Park, Toronto",Canada,Ontario,43.762973,-79.427845,97575,NA,2020-03-27,13:20:00,15:10:00,Historical,Photograph,judy morsink,Identified,No,2020-03-27,NA,NA
397389,Nymphalidae,Nymphalis,antiopa,6,43997,"Burnett Park, Toronto",Canada,Ontario,43.762973,-79.427845,97575,NA,2020-03-27,13:20:00,15:10:00,Historical,Photograph,judy morsink,Identified,No,2020-03-27,NA,NA
397390,Pieridae,Pieris,rapae,11,43998,Sycamore Landing Rd,United States,Maryland,39.074785,-77.420139,97576,3219,2020-03-27,11:30:00,13:30:00,Traveling Survey,Sight,Andy Martin,Identified,No,2020-03-27,NA,NA
397391,Lycaenidae,Celastrina,neglecta,6,43998,Sycamore Landing Rd,United States,Maryland,39.074785,-77.420139,97576,3219,2020-03-27,11:30:00,13:30:00,Traveling Survey,Photograph,Andy Martin,Identified,No,2020-03-27,NA,NA
397392,Hesperiidae,Erynnis,juvenalis,12,43999,Chub Hill,United States,Virginia,36.868725,-77.17932,97577,NA,2020-03-27,09:20:00,11:06:00,Incidental Observation(s),Photograph,Allen Bryan,Identified,No,2020-03-28,NA,NA
397393,Papilionidae,Eurytides,marcellus,1,43999,Chub Hill,United States,Virginia,36.868725,-77.17932,97577,NA,2020-03-27,09:20:00,11:06:00,Incidental Observation(s),Sight,Allen Bryan,Identified,No,2020-03-28,NA,NA
397394,Papilionidae,Papilio,glaucus,2,43999,Chub Hill,United States,Virginia,36.868725,-77.17932,97577,NA,2020-03-27,09:20:00,11:06:00,Incidental Observation(s),Sight,Allen Bryan,Identified,No,2020-03-28,NA,NA
397395,Lycaenidae,Calycopis,cecrops,1,43999,Chub Hill,United States,Virginia,36.868725,-77.17932,97577,NA,2020-03-27,09:20:00,11:06:00,Incidental Observation(s),Photograph,Allen Bryan,Identified,No,2020-03-28,NA,NA
397396,Nymphalidae,Libytheana,carinenta,1,43999,Chub Hill,United States,Virginia,36.868725,-77.17932,97577,NA,2020-03-27,09:20:00,11:06:00,Incidental Observation(s),Photograph,Allen Bryan,Identified,No,2020-03-28,NA,NA
397397,Nymphalidae,Polygonia,comma,1,43999,Chub Hill,United States,Virginia,36.868725,-77.17932,97577,NA,2020-03-27,09:20:00,11:06:00,Incidental Observation(s),Photograph,Allen Bryan,Identified,No,2020-03-28,NA,NA
397398,Nymphalidae,Nymphalis,antiopa,1,43999,Chub Hill,United States,Virginia,36.868725,-77.17932,97577,NA,2020-03-27,09:20:00,11:06:00,Incidental Observation(s),Photograph,Allen Bryan,Identified,No,2020-03-28,NA,NA
397399,Pieridae,Anthocharis,midea,7,43999,Chub Hill,United States,Virginia,36.868725,-77.17932,97577,NA,2020-03-27,09:20:00,11:06:00,Incidental Observation(s),Photograph,Allen Bryan,Identified,No,2020-03-28,NA,NA
397400,Hesperiidae,Erynnis,juvenalis,2,30294,The Glades,United States,North Carolina,35.782956,-79.041626,97578,NA,2020-03-28,NA,NA,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-28,NA,NA
397401,Pieridae,Phoebis,sennae,1,30294,The Glades,United States,North Carolina,35.782956,-79.041626,97578,NA,2020-03-28,NA,NA,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-28,NA,NA
397402,Pieridae,Anthocharis,midea,1,30294,The Glades,United States,North Carolina,35.782956,-79.041626,97578,NA,2020-03-28,NA,NA,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-28,NA,NA
397403,Hesperiidae,Erynnis,juvenalis,5,44000,Solitude,United States,Virginia,37.560504,-79.598072,97579,800,2020-03-28,10:30:00,11:00:00,Traveling Survey,Photograph,Mary Barritt,Identified,No,2020-03-28,NA,NA
397404,Papilionidae,Eurytides,marcellus,1,44000,Solitude,United States,Virginia,37.560504,-79.598072,97579,800,2020-03-28,10:30:00,11:00:00,Traveling Survey,Sight,Mary Barritt,Identified,No,2020-03-28,NA,NA
397405,Nymphalidae,Polygonia,interrogationis,1,44000,Solitude,United States,Virginia,37.560504,-79.598072,97579,800,2020-03-28,10:30:00,11:00:00,Traveling Survey,Photograph,Mary Barritt,Identified,No,2020-03-28,NA,NA
397406,Nymphalidae,Nymphalis,antiopa,1,44000,Solitude,United States,Virginia,37.560504,-79.598072,97579,800,2020-03-28,10:30:00,11:00:00,Traveling Survey,Photograph,Mary Barritt,Identified,No,2020-03-28,NA,NA
397409,Hesperiidae,Epargyreus,clarus,1,36843,Alligator River NWR,United States,North Carolina,35.823549,-75.874369,97580,NA,2020-03-28,10:40:00,11:42:00,Incidental Observation(s),Photograph,Al Hooks,Identified,No,2020-03-29,NA,NA
397410,Papilionidae,Papilio,palamedes,50,36843,Alligator River NWR,United States,North Carolina,35.823549,-75.874369,97580,NA,2020-03-28,10:40:00,11:42:00,Incidental Observation(s),Sight,Al Hooks,Needs IDs,No,2020-03-29,NA,NA
397411,Hesperiidae,Epargyreus,clarus,2,24064,"Kathwood Stork Ponds, Silver Bluff Audubon Sanctuary",United States,South Carolina,33.33627,-81.842335,97581,500,2020-03-28,10:53:00,12:08:00,Traveling Survey,Photograph,John Demko,Identified,No,2020-03-29,NA,NA
397412,Papilionidae,Papilio,glaucus,1,24064,"Kathwood Stork Ponds, Silver Bluff Audubon Sanctuary",United States,South Carolina,33.33627,-81.842335,97581,500,2020-03-28,10:53:00,12:08:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397413,Nymphalidae,Phyciodes,tharos,9,24064,"Kathwood Stork Ponds, Silver Bluff Audubon Sanctuary",United States,South Carolina,33.33627,-81.842335,97581,500,2020-03-28,10:53:00,12:08:00,Traveling Survey,Photograph,John Demko,Identified,No,2020-03-29,NA,NA
397414,Nymphalidae,Vanessa,virginiensis,1,24064,"Kathwood Stork Ponds, Silver Bluff Audubon Sanctuary",United States,South Carolina,33.33627,-81.842335,97581,500,2020-03-28,10:53:00,12:08:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397415,Nymphalidae,Vanessa,atalanta,1,24064,"Kathwood Stork Ponds, Silver Bluff Audubon Sanctuary",United States,South Carolina,33.33627,-81.842335,97581,500,2020-03-28,10:53:00,12:08:00,Traveling Survey,Photograph,John Demko,Identified,No,2020-03-29,NA,NA
397416,Nymphalidae,Nymphalis,antiopa,5,27031,Campbellville,Canada,Ontario,43.482741,-79.953454,97582,NA,2020-03-27,11:40:00,11:50:00,Incidental Observation(s),Photograph,Karen Root,Identified,No,2020-03-29,NA,NA
397417,Nymphalidae,Nymphalis,j-album,1,27031,Campbellville,Canada,Ontario,43.482741,-79.953454,97583,NA,2020-03-29,12:00:00,13:05:00,Incidental Observation(s),Photograph,Karen Root,Identified,No,2020-03-29,NA,NA
397418,Hesperiidae,Epargyreus,clarus,2,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397419,Hesperiidae,Erynnis,baptisiae,1,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Photograph,John Demko,Identified,No,2020-03-29,NA,NA
397420,Hesperiidae,Lerema,accius,1,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397421,Hesperiidae,Polites,vibex,1,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Photograph,John Demko,Identified,No,2020-03-29,NA,NA
397422,Papilionidae,Papilio,glaucus,1,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397423,Papilionidae,Papilio,troilus,4,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397424,Pieridae,Phoebis,sennae,3,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397425,Pieridae,Abaeis,nicippe,2,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397426,Lycaenidae,Cupido,comyntas,2,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397427,Nymphalidae,Phyciodes,tharos,3,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397428,Nymphalidae,Vanessa,virginiensis,2,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397429,Nymphalidae,Vanessa,atalanta,2,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Photograph,John Demko,Identified,No,2020-03-29,NA,NA
397430,Nymphalidae,Junonia,coenia,1,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397431,Nymphalidae,Limenitis,archippus,1,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Photograph,John Demko,Identified,No,2020-03-29,NA,NA
397432,Nymphalidae,Hermeuptychia,sosybius,3,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Photograph,John Demko,Identified,No,2020-03-29,NA,NA
397433,Papilionidae,Papilio,palamedes,3,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397434,Hesperiidae,Erynnis,sp.,4,23462,"Silver Bluff Audubon Sanctuary, Field South of Hollow Creek Bridge",United States,South Carolina,33.334329,-81.844153,97584,600,2020-03-28,12:15:00,13:58:00,Traveling Survey,Sight,John Demko,Identified,No,2020-03-29,NA,NA
397435,Nymphalidae,Nymphalis,j-album,1,43997,"Burnett Park, Toronto",Canada,Ontario,43.762973,-79.427845,97585,NA,2020-03-29,14:30:00,15:30:00,Historical,Photograph,judy morsink,Identified,No,2020-03-29,NA,NA
397436,Unknown,Unknown,Unknown sp1,1,43997,"Burnett Park, Toronto",Canada,Ontario,43.762973,-79.427845,97585,NA,2020-03-29,14:30:00,15:30:00,Historical,Sight,judy morsink,Identified,No,2020-03-29,NA,NA
397444,Hesperiidae,Erynnis,juvenalis,1,43986,Lower Haw River SNA--Bynum (West),United States,North Carolina,35.76829,-79.14039,97587,NA,2020-03-29,09:40:00,NA,Incidental Observation(s),Sight,Matt Spangler,Identified,No,2020-03-29,NA,NA
397445,Papilionidae,Papilio,glaucus,5,43986,Lower Haw River SNA--Bynum (West),United States,North Carolina,35.76829,-79.14039,97587,NA,2020-03-29,09:40:00,NA,Incidental Observation(s),Sight,Matt Spangler,Identified,No,2020-03-29,NA,NA
397446,Pieridae,Phoebis,sennae,1,43986,Lower Haw River SNA--Bynum (West),United States,North Carolina,35.76829,-79.14039,97587,NA,2020-03-29,09:40:00,NA,Incidental Observation(s),Sight,Matt Spangler,Identified,No,2020-03-29,NA,NA
397447,Lycaenidae,Calycopis,cecrops,1,43986,Lower Haw River SNA--Bynum (West),United States,North Carolina,35.76829,-79.14039,97587,NA,2020-03-29,09:40:00,NA,Incidental Observation(s),Sight,Matt Spangler,Identified,No,2020-03-29,NA,NA
397448,Nymphalidae,Cyllopsis,gemma,1,43986,Lower Haw River SNA--Bynum (West),United States,North Carolina,35.76829,-79.14039,97587,NA,2020-03-29,09:40:00,NA,Incidental Observation(s),Sight,Matt Spangler,Identified,No,2020-03-29,NA,NA
397449,Pieridae,Anthocharis,midea,1,43986,Lower Haw River SNA--Bynum (West),United States,North Carolina,35.76829,-79.14039,97587,NA,2020-03-29,09:40:00,NA,Incidental Observation(s),Sight,Matt Spangler,Identified,No,2020-03-29,NA,NA
397450,Nymphalidae,Polygonia,sp.,1,43986,Lower Haw River SNA--Bynum (West),United States,North Carolina,35.76829,-79.14039,97587,NA,2020-03-29,09:40:00,NA,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-29,NA,NA
397451,Hesperiidae,Erynnis,juvenalis,2,28643,Haw River above Bynum Dam,United States,North Carolina,35.781662,-79.158533,97588,NA,2020-03-29,12:15:00,15:15:00,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-29,NA,NA
397452,Hesperiidae,Pyrgus,communis,1,28643,Haw River above Bynum Dam,United States,North Carolina,35.781662,-79.158533,97588,NA,2020-03-29,12:15:00,15:15:00,Incidental Observation(s),Photograph,Matt Spangler,Identified,No,2020-03-29,NA,NA
397453,Papilionidae,Eurytides,marcellus,2,28643,Haw River above Bynum Dam,United States,North Carolina,35.781662,-79.158533,97588,NA,2020-03-29,12:15:00,15:15:00,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-29,NA,NA
397454,Papilionidae,Papilio,glaucus,15,28643,Haw River above Bynum Dam,United States,North Carolina,35.781662,-79.158533,97588,NA,2020-03-29,12:15:00,15:15:00,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-29,NA,NA
397455,Nymphalidae,Libytheana,carinenta,1,28643,Haw River above Bynum Dam,United States,North Carolina,35.781662,-79.158533,97588,NA,2020-03-29,12:15:00,15:15:00,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-29,NA,NA
397456,Nymphalidae,Nymphalis,antiopa,1,28643,Haw River above Bynum Dam,United States,North Carolina,35.781662,-79.158533,97588,NA,2020-03-29,12:15:00,15:15:00,Incidental Observation(s),Photograph,Matt Spangler,Needs IDs,No,2020-03-29,NA,NA
397457,Pieridae,Anthocharis,midea,1,28643,Haw River above Bynum Dam,United States,North Carolina,35.781662,-79.158533,97588,NA,2020-03-29,12:15:00,15:15:00,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-29,NA,NA
397458,Nymphalidae,Polygonia,sp.,1,28643,Haw River above Bynum Dam,United States,North Carolina,35.781662,-79.158533,97588,NA,2020-03-29,12:15:00,15:15:00,Incidental Observation(s),Sight,Matt Spangler,Needs IDs,No,2020-03-29,NA,NA
397459,Hesperiidae,Erynnis,brizo,20,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397460,Hesperiidae,Erynnis,juvenalis,9,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397461,Papilionidae,Battus,philenor,3,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397462,Papilionidae,Eurytides,marcellus,1,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397463,Papilionidae,Papilio,glaucus,17,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397464,Lycaenidae,Cupido,comyntas,2,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397465,Lycaenidae,Celastrina,ladon,3,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397466,Lycaenidae,Glaucopsyche,lygdamus,6,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397467,Nymphalidae,Phyciodes,tharos,2,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397468,Nymphalidae,Vanessa,atalanta,1,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397469,Nymphalidae,Danaus,plexippus,1,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397470,Nymphalidae,Anaea,andria,2,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397471,Nymphalidae,Polygonia,sp.,1,36647,Ouachita NF--Forest Rd. 114,United States,Arkansas,34.822611,-92.921677,97589,4184,2020-03-29,15:25:00,16:45:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397472,Hesperiidae,Erynnis,brizo,2,36645,Ouachita NF--Forest Trail 805,United States,Arkansas,34.872324,-92.846789,97590,320,2020-03-29,17:20:00,17:50:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397473,Hesperiidae,Erynnis,juvenalis,5,36645,Ouachita NF--Forest Trail 805,United States,Arkansas,34.872324,-92.846789,97590,320,2020-03-29,17:20:00,17:50:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397474,Papilionidae,Papilio,glaucus,1,36645,Ouachita NF--Forest Trail 805,United States,Arkansas,34.872324,-92.846789,97590,320,2020-03-29,17:20:00,17:50:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397475,Nymphalidae,Anaea,andria,1,36645,Ouachita NF--Forest Trail 805,United States,Arkansas,34.872324,-92.846789,97590,320,2020-03-29,17:20:00,17:50:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397476,Pieridae,Anthocharis,midea,1,36645,Ouachita NF--Forest Trail 805,United States,Arkansas,34.872324,-92.846789,97590,320,2020-03-29,17:20:00,17:50:00,Traveling Survey,Sight,Dan Scheiman,Identified,No,2020-03-29,NA,NA
397477,Nymphalidae,Nymphalis,antiopa,1,44001,Backus Woods,Canada,Ontario,42.664921,-80.480667,97591,4000,2020-03-29,14:37:00,15:59:00,Traveling Survey,Sight,Mark Conboy,Identified,No,2020-03-30,NA,NA
397478,Nymphalidae,Nymphalis,antiopa,1,44001,Backus Woods,Canada,Ontario,42.664921,-80.480667,97592,NA,2020-03-08,11:00:00,NA,Incidental Observation(s),Sight,Mark Conboy,Identified,No,2020-03-30,NA,NA
397479,Hesperiidae,Erynnis,juvenalis,35,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397480,Papilionidae,Eurytides,marcellus,2,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397481,Papilionidae,Papilio,troilus,2,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397482,Pieridae,Pieris,rapae,1,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397483,Pieridae,Abaeis,nicippe,2,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397484,Lycaenidae,Callophrys,henrici,1,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397485,Lycaenidae,Parrhasius,m-album,1,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397486,Lycaenidae,Strymon,melinus,1,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397487,Lycaenidae,Celastrina,neglecta,20,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397488,Nymphalidae,Polygonia,interrogationis,2,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397489,Nymphalidae,Polygonia,comma,1,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397490,Pieridae,Anthocharis,midea,40,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397491,Nymphalidae,Polygonia,sp.,15,30440,"C.F. Phelps WMA, Sumerduck, VA, United States",United States,Virginia,38.450295,-77.748613,97593,2000,2020-03-30,10:00:00,13:30:00,Traveling Survey,Sight,Bob Blakney,Identified,No,2020-03-30,NA,NA
397494,Lycaenidae,Callophrys,augustinus,2,30593,Deadman's Canyon,United States,New Mexico,32.617201,-108.406466,97595,NA,2020-03-30,07:30:00,13:00:00,Incidental Observation(s),Sight,John Gorey,Needs IDs,No,2020-03-30,NA,NA
397495,Nymphalidae,Vanessa,cardui,11,30593,Deadman's Canyon,United States,New Mexico,32.617201,-108.406466,97595,NA,2020-03-30,07:30:00,13:00:00,Incidental Observation(s),Sight,John Gorey,Needs IDs,No,2020-03-30,NA,NA
397496,Pieridae,Anthocharis,sara julia,4,30593,Deadman's Canyon,United States,New Mexico,32.617201,-108.406466,97595,NA,2020-03-30,07:30:00,13:00:00,Incidental Observation(s),Sight,John Gorey,Needs IDs,No,2020-03-30,NA,NA
397497,Lycaenidae,Callophrys,grynea,1,35693,Yard Butterflies,United States,New Mexico,32.832576,-108.203246,97596,NA,2020-03-30,16:10:00,16:40:00,Incidental Observation(s),Sight,John Gorey,Needs IDs,No,2020-03-30,NA,NA
397498,Nymphalidae,Vanessa,atalanta,1,30593,Deadman's Canyon,United States,New Mexico,32.617201,-108.406466,97595,NA,2020-03-30,07:30:00,13:00:00,Incidental Observation(s),Sight,John Gorey,Identified,No,2020-03-30,NA,NA
397499,Papilionidae,Papilio,glaucus,2,16565,"437 Wildflower Lane, Dillwyn, VA, United States",United States,Virginia,37.416387,-78.438089,97597,650,2020-03-30,13:29:00,14:36:00,Traveling Survey,Sight,Mike Stinson,Identified,No,2020-03-30,NA,NA
397500,Pieridae,Anthocharis,midea,5,16565,"437 Wildflower Lane, Dillwyn, VA, United States",United States,Virginia,37.416387,-78.438089,97597,650,2020-03-30,13:29:00,14:36:00,Traveling Survey,Sight,Mike Stinson,Identified,No,2020-03-30,NA,NA
397501,Hesperiidae,Erynnis,sp.,3,16565,"437 Wildflower Lane, Dillwyn, VA, United States",United States,Virginia,37.416387,-78.438089,97597,650,2020-03-30,13:29:00,14:36:00,Traveling Survey,Sight,Mike Stinson,Identified,No,2020-03-30,NA,NA
397502,Hesperiidae,Erynnis,juvenalis/horatius,2,16565,"437 Wildflower Lane, Dillwyn, VA, United States",United States,Virginia,37.416387,-78.438089,97597,650,2020-03-30,13:29:00,14:36:00,Traveling Survey,Sight,Mike Stinson,Identified,No,2020-03-30,NA,NA
397503,Nymphalidae,Polygonia,progne,1,43995,Calf Mountain (AT),United States,Virginia,38.08113,-78.78471,97567,NA,2020-03-26,14:10:00,NA,Incidental Observation(s),Photograph,Mike Stinson,Identified,No,2020-03-30,NA,NA
397504,Papilionidae,Eurytides,marcellus,1,44003,McKee-Beshers WMA,United States,Maryland,39.078392,-77.397566,97598,1000,2020-03-30,13:05:00,15:05:00,Traveling Survey,Sight,Andy Martin,Identified,No,2020-03-30,NA,NA
397505,Pieridae,Pieris,rapae,2,44003,McKee-Beshers WMA,United States,Maryland,39.078392,-77.397566,97598,1000,2020-03-30,13:05:00,15:05:00,Traveling Survey,Sight,Andy Martin,Identified,No,2020-03-30,NA,NA
